,light,fear,Date(Local),Time(sec),Time,Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Speed(m/s)
58,1.07,0,2019-12-29 21:20:48.00,300.0981382131577,21:20:48.00,20.764118,-103.36484399999999,6.000906205260657,1639.774093043409,0.5115181803703308
59,1.07,0,2019-12-29 21:20:53.00,305.09812879562384,21:20:53.00,20.764132,-103.364786,8.001208273680877,1640.4078101643688,0.6656478047370911
60,1.07,0,2019-12-29 21:20:57.00,309.0981222391129,21:20:57.00,20.764138,-103.364736,8.001208273680877,1640.97602283401,0.8140851855278015
61,1.07,0,2019-12-29 21:21:01.00,313.098116517067,21:21:01.00,20.764157,-103.36469,8.001208273680877,1641.3459772382848,0.7580427527427673
62,1.07,0,2019-12-29 21:21:02.00,314.0981150865555,21:21:02.00,20.764160999999998,-103.364681,8.001208273680877,1641.3461390904058,0.9315452575683594
63,1.14,0,2019-12-29 21:21:37.00,314.20283043384546,21:21:37.00,20.764287,-103.364346,8.001208273680877,1641.3461570739748,0.8381727337837219
64,1.14,0,2019-12-29 21:21:38.00,315.2028301954269,21:21:38.00,20.764294,-103.36433199999999,8.001208273680877,1641.3461570739748,0.6819518804550171
65,1.14,0,2019-12-29 21:21:42.00,319.2028259038925,21:21:42.00,20.764301,-103.36428199999999,8.001208273680877,1641.3461570739748,0.9282196760177612
66,1.14,0,2019-12-29 21:21:46.00,323.20282030105585,21:21:46.00,20.764304,-103.364228,8.001208273680877,1641.3461570739748,0.8110701441764832
67,1.14,0,2019-12-29 21:21:50.00,327.2028160095215,21:21:50.00,20.764307000000002,-103.36417900000001,8.001208273680877,1641.3461570739748,1.042211174964905
68,1.14,0,2019-12-29 21:21:54.00,331.2028115987778,21:21:54.00,20.764312,-103.36413,8.001208273680877,1641.3461570739748,1.254664182662964
69,1.14,0,2019-12-29 21:21:58.00,335.20280694961554,21:21:58.00,20.764313,-103.364074,8.001208273680877,1641.3461570739748,0.7350224852561951
70,1.14,0,2019-12-29 21:22:05.00,342.2027994394302,21:22:05.00,20.764305,-103.36402199999999,8.001208273680877,1641.3461570739748,1.096202969551086
71,1.14,0,2019-12-29 21:22:12.00,349.2027915716171,21:22:12.00,20.764313,-103.363972,8.001208273680877,1641.3461570739748,0.5952798128128052
72,1.14,0,2019-12-29 21:22:12.00,349.19849359989166,21:22:12.00,20.764313,-103.363972,8.001208273680877,1641.3461570739748,0.5952798128128052
73,1.14,0,2019-12-29 21:22:13.00,350.19849276542664,21:22:13.00,20.764312,-103.363963,8.001208273680877,1641.3461570739748,0.5937786102294922
74,1.14,0,2019-12-29 21:22:17.00,354.1984876394272,21:22:17.00,20.764333999999998,-103.363916,8.001208273680877,1641.3461570739748,0.4091615080833435
75,1.14,0,2019-12-29 21:22:21.00,358.1984840631485,21:22:21.00,20.764348000000002,-103.363867,8.001208273680877,1641.3461570739748,0.594870388507843
76,1.14,0,2019-12-29 21:22:26.00,363.198478102684,21:22:26.00,20.764357999999998,-103.363809,8.001208273680877,1641.3461570739748,1.036234378814697
77,1.07,0,2019-12-29 21:22:31.00,368.19847226142883,21:22:31.00,20.764389,-103.36376,8.001208273680877,1641.3461570739748,0.9614110589027404
78,1.07,0,2019-12-29 21:22:38.00,375.198464512825,21:22:38.00,20.764429,-103.363721,8.001208273680877,1641.3461570739748,0.8578479290008545
79,1.07,0,2019-12-29 21:22:44.00,381.1984577178955,21:22:44.00,20.764449,-103.363668,8.001208273680877,1641.3461570739748,0.708092451095581
80,1.07,0,2019-12-29 21:22:47.00,384.198454618454,21:22:47.00,20.76446,-103.363641,8.001208273680877,1641.3461570739748,0.7086110711097717
81,1.07,0,2019-12-29 21:22:57.00,384.223446726799,21:22:57.00,20.764515,-103.36352600000001,8.001208273680877,1641.3461570739748,1.055623292922974
82,1.07,0,2019-12-29 21:22:58.00,385.2234455347061,21:22:58.00,20.764516,-103.363508,8.001208273680877,1641.3461570739748,0.7914036512374878
83,1.07,0,2019-12-29 21:23:02.00,389.2234408855438,21:23:02.00,20.76452,-103.363444,8.001208273680877,1641.3461570739748,1.1468632221221922
84,1.07,0,2019-12-29 21:23:07.00,394.2234343290329,21:23:07.00,20.764536,-103.363389,8.001208273680877,1641.3461570739748,0.6986567378044128
85,1.07,0,2019-12-29 21:23:13.00,400.22342824935913,21:23:13.00,20.76455,-103.363333,8.001208273680877,1641.3461570739748,0.6609241366386414
86,1.11,0,2019-12-29 21:23:17.00,404.2234231233597,21:23:17.00,20.764573000000002,-103.363291,8.001208273680877,1640.967546453857,0.6196775436401367
87,1.11,0,2019-12-29 21:23:22.00,409.2234175205231,21:23:22.00,20.764607,-103.36324499999999,8.001208273680877,1640.4402165398221,0.8230341076850891
88,1.11,0,2019-12-29 21:23:27.00,414.2234123945236,21:23:27.00,20.764617,-103.363194,8.001208273680877,1639.774619902997,0.5780537724494934
89,1.11,0,2019-12-29 21:23:32.00,419.223406791687,21:23:32.00,20.764638,-103.363153,8.001208273680877,1639.365711782187,0.9328381419181824
90,1.11,0,2019-12-29 21:23:42.00,419.3334749937057,21:23:42.00,20.764651999999998,-103.363043,8.001208273680877,1638.039689068329,0.7172570824623108
91,1.11,0,2019-12-29 21:23:43.00,420.3334900140762,21:23:43.00,20.764657999999997,-103.363038,8.001208273680877,1638.008002949191,0.6081666350364685
92,1.11,0,2019-12-29 21:23:49.00,426.3335607051849,21:23:49.00,20.764694,-103.362999,8.001208273680877,1637.960436293682,1.017044305801392
93,1.11,0,2019-12-29 21:23:52.00,429.3336058855057,21:23:52.00,20.764729,-103.362959,8.001208273680877,1638.028856436202,0.9318692088127136
94,1.11,0,2019-12-29 21:23:56.00,433.3336536884308,21:23:56.00,20.764754999999997,-103.362899,8.001208273680877,1638.177850612466,0.9080377221107484
95,1.11,0,2019-12-29 21:24:00.00,437.3336832523346,21:24:00.00,20.764762,-103.362843,8.001208273680877,1638.177891439617,0.6581891179084778
96,1.11,0,2019-12-29 21:24:04.00,441.333722949028,21:24:04.00,20.764761,-103.362794,8.001208273680877,1638.0831242561999,0.7322077751159668
97,1.25,0,2019-12-29 21:24:17.00,454.3337962627411,21:24:17.00,20.764749,-103.362765,8.001208273680877,1637.9356408278352,0.1220453530550003
98,1.25,0,2019-12-29 21:25:02.00,454.34912300109863,21:25:02.00,20.764606,-103.362712,8.001208273680877,1636.2900017200961,0.6418530344963074
99,1.25,0,2019-12-29 21:25:03.00,455.34912300109863,21:25:03.00,20.764601000000003,-103.362714,8.001208273680877,1636.2125508159302,0.8400295376777649
100,1.25,0,2019-12-29 21:25:09.00,461.34912073612213,21:25:09.00,20.764554999999998,-103.36273299999999,8.001208273680877,1635.885144717468,0.7274965047836304
101,1.25,0,2019-12-29 21:25:14.00,466.3491189479828,21:25:14.00,20.764509,-103.36273100000001,6.000906205260657,1635.4938738871908,0.9744950532913208
102,1.25,0,2019-12-29 21:25:19.00,471.3491162061691,21:25:19.00,20.764456,-103.362708,6.000906205260657,1634.955012343868,1.156085848808289
103,1.25,0,2019-12-29 21:25:24.00,476.34911572933197,21:25:24.00,20.764403,-103.362705,6.000906205260657,1634.737681432791,1.162052273750305
104,1.53,0,2019-12-29 21:25:29.00,481.3491129875183,21:25:29.00,20.764357999999998,-103.36268299999999,6.000906205260657,1634.737636566611,1.196883797645569
105,1.53,0,2019-12-29 21:25:34.00,486.34911012649536,21:25:34.00,20.764309,-103.362658,6.000906205260657,1634.737636566162,1.189981698989868
106,1.53,0,2019-12-29 21:25:40.00,492.34910786151886,21:25:40.00,20.764252,-103.362652,6.000906205260657,1634.737636566162,1.17757523059845
107,1.53,0,2019-12-29 21:25:45.00,497.3491048812866,21:25:45.00,20.764197,-103.362646,6.000906205260657,1634.737636566162,1.213483691215515
108,1.53,0,2019-12-29 21:25:57.00,509.34909927845,21:25:57.00,20.76415,-103.362641,6.000906205260657,1634.737636566162,0.9490237832069396
109,1.53,0,2019-12-29 21:26:52.00,509.42185175418854,21:26:52.00,20.763776999999997,-103.36274300000001,6.000906205260657,1634.58599974094,0.9678319096565248
110,4.56,0,2019-12-29 21:26:53.00,510.42185151577,21:26:53.00,20.763767,-103.362746,6.000906205260657,1634.5716305984838,1.0597262382507322
111,4.56,0,2019-12-29 21:26:58.00,515.4218498468399,21:26:58.00,20.763724,-103.36276600000001,6.000906205260657,1634.6591008313958,0.857038676738739
112,4.56,0,2019-12-29 21:27:08.00,525.4218446016312,21:27:08.00,20.763672,-103.36275400000001,6.000906205260657,1634.526048211508,0.8887630701065063
113,4.56,0,2019-12-29 21:27:15.00,532.421840429306,21:27:15.00,20.763632,-103.36277700000001,6.000906205260657,1634.654792507186,0.4112393856048584
114,4.56,0,2019-12-29 21:27:25.00,542.4218354225159,21:27:25.00,20.763593,-103.362802,6.000906205260657,1634.737617664585,0.2316333502531052
115,4.56,0,2019-12-29 21:27:27.00,544.4218347072601,21:27:27.00,20.763579,-103.36280699999999,6.000906205260657,1634.737636377146,0.2041620165109634
